id;plano_id;plano;acomodacao;vidas;estado;compulsorio;linha;coparticipacao;pf;quantidade_de_ativos;0-18;19-23;24-28;29-33;34-38;39-43;44-48;49-53;54-58;59+
431;prosaude_master_452734426_são_paulo_sc_co_2_qc;ProSaúde Master R1;QC;"""2""";BAHIA;Demais empresas;Linha Selecionada;Sem coparticipação;false;448;"""403,30""";"""471,86""";"""576,71""";"""693,67""";"""729,97""";"""802,56""";"""1004,21""";"""1105,03""";"""1379,27""";"""2411,71"""
432;prosaude_basic_378016321_paraná_sc_la_100_a_199_qc;ProSaúde Basic R1;QC;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Premium;Com coparticipação30;false;469;"""725,42""";"""848,74""";"""1037,35""";"""1247,72""";"""1313,01""";"""1443,58""";"""1806,29""";"""1987,65""";"""2480,93""";"""4338,00"""
433;prosaude_master_495659785_são_paulo_sc_la_30_a_99_qc;ProSaúde Master R1;QC;"""30 a 99""";PERNAMBUCO;Livre Adesão;Linha Master;Com coparticipação parcial;false;4;"""281,74""";"""329,64""";"""402,89""";"""484,59""";"""509,95""";"""560,67""";"""701,54""";"""771,97""";"""963,56""";"""1684,81"""
434;prosaude_elite_124824597_paraíba_ccp_la_30_a_99_qc;ProSaúde Elite R3;QC;"""30 a 99""";PERNAMBUCO;Livre Adesão;Linha Premium;Sem coparticipação;false;221;"""1134,75""";"""1327,66""";"""1622,69""";"""1951,77""";"""2053,90""";"""2258,16""";"""2825,53""";"""3109,22""";"""3880,85""";"""6785,82"""
435;prosaude_gold_852361348_bahia_ccp_co_30_a_99_qp;ProSaúde Gold R3;QP;"""30 a 99""";PERNAMBUCO;Demais empresas;Linha Selecionada;Sem coparticipação;false;1;"""597,57""";"""699,16""";"""854,53""";"""1027,83""";"""1081,61""";"""1189,17""";"""1487,96""";"""1637,35""";"""2043,70""";"""3573,50"""
436;prosaude_elite_633779111_são_paulo_ccp_la_30_a_99_qp;ProSaúde Elite R2;QP;"""30 a 99""";BAHIA;Demais empresas;Linha Premium;Com coparticipação parcial;false;159;"""765,61""";"""895,76""";"""1094,82""";"""1316,85""";"""1385,75""";"""1523,56""";"""1906,37""";"""2097,77""";"""2618,38""";"""4578,34"""
437;prosaude_basic_930289135_paraná_ccp_la_30_a_99_qp;ProSaúde Basic R3;QP;"""30 a 99""";BAHIA;Compulsório;Linha Selecionada;Sem coparticipação;false;95;"""1100,77""";"""1287,90""";"""1574,10""";"""1893,32""";"""1992,39""";"""2190,53""";"""2740,91""";"""3016,10""";"""3764,62""";"""6582,59"""
438;prosaude_master_575166585_são_paulo_sc_co_30_a_99_qp;ProSaúde Master R1;QP;"""30 a 99""";BAHIA;Compulsório;Linha Básica;Sem coparticipação;false;375;"""650,39""";"""760,96""";"""930,06""";"""1118,67""";"""1177,21""";"""1294,28""";"""1619,47""";"""1782,07""";"""2224,34""";"""3889,34"""
439;prosaude_silver_535983653_minas_gerais_cc_co_30_a_99_qp;ProSaúde Silver R3;QP;"""30 a 99""";RIO DE JANEIRO;Compulsório;Linha Premium;Com coparticipação30;false;340;"""452,95""";"""529,96""";"""647,72""";"""779,08""";"""819,85""";"""901,38""";"""1127,85""";"""1241,09""";"""1549,10""";"""2708,66"""
440;prosaude_elite_275902634_paraná_ccp_co_3_a_29_qp;ProSaúde Elite R1;QP;"""3 a 29""";PARANÁ;Compulsório;Linha Premium;Com coparticipação30;false;474;"""877,81""";"""1027,04""";"""1255,27""";"""1509,83""";"""1588,84""";"""1746,84""";"""2185,75""";"""2405,20""";"""3002,11""";"""5249,31"""
441;prosaude_silver_068580488_minas_gerais_cc_co_2_qp;ProSaúde Silver R3;QP;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Master;Com coparticipação30;false;153;"""1148,59""";"""1343,85""";"""1642,49""";"""1975,58""";"""2078,95""";"""2285,70""";"""2860,00""";"""3147,14""";"""3928,19""";"""6868,58"""
442;prosaude_basic_101740806_bahia_sc_co_100_a_199_qp;ProSaúde Basic R3;QP;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Premium;Com coparticipação parcial;false;255;"""919,12""";"""1075,37""";"""1314,34""";"""1580,88""";"""1663,60""";"""1829,04""";"""2288,60""";"""2518,38""";"""3143,38""";"""5496,32"""
443;prosaude_master_240259617_são_paulo_sc_co_30_a_99_qc;ProSaúde Master R3;QC;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Premium;Com coparticipação parcial;false;372;"""1094,06""";"""1280,06""";"""1564,51""";"""1881,79""";"""1980,26""";"""2177,19""";"""2724,22""";"""2997,74""";"""3741,70""";"""6542,51"""
444;prosaude_elite_903071475_minas_gerais_ccp_la_2_qp;ProSaúde Elite R3;QP;"""2""";SÃO PAULO;Livre Adesão;Linha Básica;Sem coparticipação;false;38;"""890,04""";"""1041,35""";"""1272,76""";"""1530,87""";"""1610,98""";"""1771,18""";"""2216,20""";"""2438,71""";"""3043,94""";"""5322,45"""
445;prosaude_gold_299450296_rio_de_janeiro_ccp_la_30_a_99_qc;ProSaúde Gold R2;QC;"""30 a 99""";PERNAMBUCO;Compulsório;Linha Premium;Com coparticipação30;false;463;"""267,23""";"""312,66""";"""382,14""";"""459,64""";"""483,69""";"""531,79""";"""665,41""";"""732,21""";"""913,93""";"""1598,04"""
446;prosaude_master_973773938_são_paulo_cc_la_2_qp;ProSaúde Master R1;QP;"""2""";PARANÁ;Livre Adesão;Linha Master;Com coparticipação30;false;211;"""487,70""";"""570,61""";"""697,41""";"""838,84""";"""882,74""";"""970,52""";"""1214,37""";"""1336,30""";"""1667,93""";"""2916,45"""
447;prosaude_premium_405495831_minas_gerais_cc_la_2_qc;ProSaúde Premium R2;QC;"""2""";BAHIA;Demais empresas;Linha Básica;Com coparticipação parcial;false;36;"""620,90""";"""726,45""";"""887,89""";"""1067,95""";"""1123,83""";"""1235,59""";"""1546,04""";"""1701,26""";"""2123,48""";"""3712,98"""
448;prosaude_gold_446975272_paraíba_sc_co_2_qc;ProSaúde Gold R2;QC;"""2""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;252;"""374,38""";"""438,03""";"""535,37""";"""643,94""";"""677,63""";"""745,02""";"""932,21""";"""1025,81""";"""1280,39""";"""2238,81"""
449;prosaude_elite_253801402_são_paulo_cc_co_3_a_29_qp;ProSaúde Elite R1;QP;"""3 a 29""";PERNAMBUCO;Compulsório;Linha Selecionada;Com coparticipação30;false;67;"""1172,59""";"""1371,93""";"""1676,80""";"""2016,85""";"""2122,38""";"""2333,45""";"""2919,74""";"""3212,89""";"""4010,25""";"""7012,07"""
450;prosaude_diamond_828488095_paraná_ccp_co_100_a_199_qc;ProSaúde Diamond R1;QC;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Master;Com coparticipação30;false;307;"""1064,76""";"""1245,77""";"""1522,61""";"""1831,39""";"""1927,21""";"""2118,87""";"""2651,25""";"""2917,44""";"""3641,48""";"""6367,26"""
451;prosaude_master_962344609_são_paulo_ccp_co_30_a_99_qc;ProSaúde Master R3;QC;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Premium;Sem coparticipação;false;145;"""519,19""";"""607,46""";"""742,45""";"""893,01""";"""939,74""";"""1033,19""";"""1292,79""";"""1422,59""";"""1775,64""";"""3104,77"""
452;prosaude_gold_639258445_paraná_sc_la_30_a_99_qc;ProSaúde Gold R3;QC;"""30 a 99""";RIO DE JANEIRO;Livre Adesão;Linha Master;Sem coparticipação;false;13;"""569,07""";"""665,81""";"""813,77""";"""978,80""";"""1030,01""";"""1132,45""";"""1416,98""";"""1559,25""";"""1946,22""";"""3403,03"""
453;prosaude_master_861320013_bahia_ccp_la_100_a_199_qp;ProSaúde Master R1;QP;"""100 a 199""";PERNAMBUCO;Compulsório;Linha Selecionada;Com coparticipação parcial;false;116;"""248,53""";"""290,79""";"""355,40""";"""427,48""";"""449,85""";"""494,58""";"""618,85""";"""680,99""";"""849,99""";"""1486,24"""
454;prosaude_basic_391703860_são_paulo_sc_co_30_a_99_qc;ProSaúde Basic R2;QC;"""30 a 99""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação parcial;false;186;"""309,57""";"""362,19""";"""442,68""";"""532,45""";"""560,31""";"""616,03""";"""770,82""";"""848,21""";"""1058,71""";"""1851,20"""
455;prosaude_master_207396856_são_paulo_cc_co_3_a_29_qc;ProSaúde Master R1;QC;"""3 a 29""";MINAS GERAIS;Compulsório;Linha Selecionada;Com coparticipação30;false;386;"""1098,17""";"""1284,86""";"""1570,38""";"""1888,85""";"""1987,69""";"""2185,36""";"""2734,44""";"""3008,98""";"""3755,74""";"""6567,05"""
456;prosaude_basic_707503774_são_paulo_ccp_la_3_a_29_qc;ProSaúde Basic R3;QC;"""3 a 29""";PARAÍBA;Livre Adesão;Linha Selecionada;Sem coparticipação;false;203;"""649,00""";"""759,33""";"""928,07""";"""1116,28""";"""1174,69""";"""1291,51""";"""1616,00""";"""1778,25""";"""2219,57""";"""3881,01"""
457;prosaude_silver_868205616_pernambuco_sc_co_30_a_99_qc;ProSaúde Silver R2;QC;"""30 a 99""";PARAÍBA;Livre Adesão;Linha Básica;Com coparticipação30;false;138;"""1026,69""";"""1201,23""";"""1468,17""";"""1765,91""";"""1858,31""";"""2043,11""";"""2556,46""";"""2813,13""";"""3511,28""";"""6139,61"""
458;prosaude_elite_261846074_paraná_cc_la_3_a_29_qc;ProSaúde Elite R3;QC;"""3 a 29""";PARANÁ;Compulsório;Linha Master;Sem coparticipação;false;112;"""488,47""";"""571,51""";"""698,51""";"""840,16""";"""884,12""";"""972,05""";"""1216,28""";"""1338,40""";"""1670,55""";"""2921,03"""
459;prosaude_premium_771370375_rio_de_janeiro_cc_la_2_qc;ProSaúde Premium R1;QC;"""2""";PERNAMBUCO;Livre Adesão;Linha Premium;Sem coparticipação;false;63;"""1000,75""";"""1170,88""";"""1431,07""";"""1721,29""";"""1811,36""";"""1991,49""";"""2491,87""";"""2742,05""";"""3422,56""";"""5984,48"""
460;prosaude_master_099365342_pernambuco_cc_la_2_qp;ProSaúde Master R2;QP;"""2""";SÃO PAULO;Compulsório;Linha Selecionada;Com coparticipação parcial;false;388;"""693,27""";"""811,12""";"""991,37""";"""1192,42""";"""1254,81""";"""1379,60""";"""1726,23""";"""1899,55""";"""2370,97""";"""4145,73"""
461;prosaude_master_425044984_rio_de_janeiro_sc_co_2_qc;ProSaúde Master R3;QC;"""2""";RIO DE JANEIRO;Demais empresas;Linha Básica;Com coparticipação30;false;147;"""898,56""";"""1051,31""";"""1284,94""";"""1545,52""";"""1626,39""";"""1788,13""";"""2237,40""";"""2462,04""";"""3073,06""";"""5373,37"""
462;prosaude_silver_406721493_bahia_cc_la_3_a_29_qp;ProSaúde Silver R3;QP;"""3 a 29""";SÃO PAULO;Livre Adesão;Linha Premium;Com coparticipação parcial;false;269;"""1102,39""";"""1289,80""";"""1576,42""";"""1896,12""";"""1995,33""";"""2193,76""";"""2744,96""";"""3020,56""";"""3770,19""";"""6592,32"""
463;prosaude_master_179579087_paraná_sc_la_30_a_99_qp;ProSaúde Master R3;QP;"""30 a 99""";RIO DE JANEIRO;Compulsório;Linha Master;Com coparticipação parcial;false;426;"""570,62""";"""667,63""";"""815,99""";"""981,47""";"""1032,83""";"""1135,54""";"""1420,85""";"""1563,50""";"""1951,53""";"""3412,32"""
464;prosaude_gold_205949976_pernambuco_ccp_co_100_a_199_qc;ProSaúde Gold R1;QC;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Selecionada;Sem coparticipação;false;14;"""429,69""";"""502,73""";"""614,45""";"""739,06""";"""777,73""";"""855,08""";"""1069,92""";"""1177,34""";"""1469,53""";"""2569,52"""
465;prosaude_basic_219005695_paraná_cc_co_3_a_29_qp;ProSaúde Basic R1;QP;"""3 a 29""";PERNAMBUCO;Livre Adesão;Linha Premium;Com coparticipação30;false;177;"""386,19""";"""451,84""";"""552,25""";"""664,25""";"""699,00""";"""768,52""";"""961,61""";"""1058,16""";"""1320,77""";"""2309,41"""
466;prosaude_gold_935233720_são_paulo_sc_la_30_a_99_qp;ProSaúde Gold R1;QP;"""30 a 99""";BAHIA;Compulsório;Linha Selecionada;Com coparticipação30;false;63;"""268,01""";"""313,57""";"""383,25""";"""460,97""";"""485,09""";"""533,33""";"""667,33""";"""734,33""";"""916,58""";"""1602,67"""
467;prosaude_platinum_555956583_bahia_sc_la_2_qp;ProSaúde Platinum R3;QP;"""2""";RIO DE JANEIRO;Compulsório;Linha Master;Sem coparticipação;false;307;"""1091,49""";"""1277,04""";"""1560,83""";"""1877,36""";"""1975,60""";"""2172,07""";"""2717,81""";"""2990,68""";"""3732,90""";"""6527,11"""
468;prosaude_gold_258423561_são_paulo_sc_la_30_a_99_qp;ProSaúde Gold R3;QP;"""30 a 99""";MINAS GERAIS;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;226;"""1033,80""";"""1209,54""";"""1478,33""";"""1778,13""";"""1871,18""";"""2057,26""";"""2574,16""";"""2832,61""";"""3535,59""";"""6182,12"""
469;prosaude_silver_785066331_pernambuco_cc_la_2_qc;ProSaúde Silver R1;QC;"""2""";PERNAMBUCO;Demais empresas;Linha Master;Com coparticipação30;false;285;"""686,56""";"""803,28""";"""981,79""";"""1180,89""";"""1242,68""";"""1366,26""";"""1709,54""";"""1881,18""";"""2348,05""";"""4105,65"""
470;prosaude_diamond_384906571_minas_gerais_cc_co_2_qp;ProSaúde Diamond R2;QP;"""2""";MINAS GERAIS;Livre Adesão;Linha Premium;Com coparticipação parcial;false;35;"""983,28""";"""1150,44""";"""1406,09""";"""1691,25""";"""1779,74""";"""1956,73""";"""2448,37""";"""2694,20""";"""3362,83""";"""5880,03"""
471;prosaude_diamond_873256251_são_paulo_ccp_co_100_a_199_qp;ProSaúde Diamond R1;QP;"""100 a 199""";PERNAMBUCO;Demais empresas;Linha Premium;Com coparticipação parcial;false;167;"""789,10""";"""923,25""";"""1128,41""";"""1357,25""";"""1428,27""";"""1570,31""";"""1964,86""";"""2162,13""";"""2698,72""";"""4718,81"""
472;prosaude_elite_657930163_paraíba_cc_la_30_a_99_qp;ProSaúde Elite R2;QP;"""30 a 99""";SÃO PAULO;Demais empresas;Linha Básica;Com coparticipação parcial;false;489;"""343,08""";"""401,40""";"""490,60""";"""590,10""";"""620,97""";"""682,73""";"""854,27""";"""940,04""";"""1173,33""";"""2051,61"""
473;prosaude_silver_260719952_paraíba_ccp_co_2_qc;ProSaúde Silver R1;QC;"""2""";BAHIA;Livre Adesão;Linha Básica;Com coparticipação parcial;false;435;"""284,88""";"""333,31""";"""407,38""";"""489,99""";"""515,63""";"""566,91""";"""709,35""";"""780,57""";"""974,28""";"""1703,57"""
474;prosaude_silver_596666388_paraná_sc_co_100_a_199_qp;ProSaúde Silver R3;QP;"""100 a 199""";BAHIA;Livre Adesão;Linha Básica;Sem coparticipação;false;357;"""630,45""";"""737,63""";"""901,55""";"""1084,38""";"""1141,12""";"""1254,60""";"""1569,83""";"""1727,44""";"""2156,15""";"""3770,11"""
475;prosaude_basic_947567279_rio_de_janeiro_ccp_la_3_a_29_qc;ProSaúde Basic R3;QC;"""3 a 29""";RIO DE JANEIRO;Demais empresas;Linha Master;Com coparticipação30;false;330;"""230,04""";"""269,15""";"""328,96""";"""395,67""";"""416,37""";"""457,78""";"""572,80""";"""630,31""";"""786,74""";"""1375,64"""
476;prosaude_diamond_355544576_bahia_ccp_la_3_a_29_qc;ProSaúde Diamond R2;QC;"""3 a 29""";RIO DE JANEIRO;Compulsório;Linha Básica;Sem coparticipação;false;451;"""524,17""";"""613,28""";"""749,56""";"""901,57""";"""948,74""";"""1043,09""";"""1305,18""";"""1436,22""";"""1792,65""";"""3134,52"""
477;prosaude_premium_336958976_minas_gerais_ccp_la_3_a_29_qp;ProSaúde Premium R1;QP;"""3 a 29""";PARANÁ;Demais empresas;Linha Premium;Sem coparticipação;false;53;"""642,82""";"""752,10""";"""919,23""";"""1105,65""";"""1163,50""";"""1279,21""";"""1600,62""";"""1761,33""";"""2198,44""";"""3844,06"""
478;prosaude_diamond_148475512_rio_de_janeiro_ccp_co_3_a_29_qp;ProSaúde Diamond R1;QP;"""3 a 29""";MINAS GERAIS;Compulsório;Linha Básica;Com coparticipação30;false;408;"""335,65""";"""392,71""";"""479,98""";"""577,32""";"""607,53""";"""667,94""";"""835,77""";"""919,68""";"""1147,92""";"""2007,19"""
479;prosaude_diamond_058950444_são_paulo_ccp_co_30_a_99_qp;ProSaúde Diamond R3;QP;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Selecionada;Sem coparticipação;false;409;"""1181,95""";"""1382,89""";"""1690,20""";"""2032,96""";"""2139,34""";"""2352,09""";"""2943,07""";"""3238,56""";"""4042,28""";"""7068,09"""
480;prosaude_gold_579788740_são_paulo_sc_co_3_a_29_qp;ProSaúde Gold R3;QP;"""3 a 29""";RIO DE JANEIRO;Compulsório;Linha Básica;Com coparticipação parcial;false;368;"""527,47""";"""617,14""";"""754,28""";"""907,25""";"""954,72""";"""1049,67""";"""1313,41""";"""1445,27""";"""1803,95""";"""3154,28"""
481;prosaude_master_327984287_minas_gerais_sc_la_2_qc;ProSaúde Master R2;QC;"""2""";PARAÍBA;Demais empresas;Linha Premium;Com coparticipação30;false;91;"""329,34""";"""385,33""";"""470,96""";"""566,46""";"""596,10""";"""655,39""";"""820,06""";"""902,39""";"""1126,34""";"""1969,45"""
482;prosaude_premium_470376799_minas_gerais_cc_la_3_a_29_qc;ProSaúde Premium R1;QC;"""3 a 29""";PARAÍBA;Demais empresas;Linha Básica;Com coparticipação30;false;428;"""811,92""";"""949,95""";"""1161,05""";"""1396,50""";"""1469,58""";"""1615,72""";"""2021,68""";"""2224,66""";"""2776,77""";"""4855,29"""
483;prosaude_gold_035941475_paraíba_sc_la_2_qp;ProSaúde Gold R3;QP;"""2""";PARAÍBA;Compulsório;Linha Master;Com coparticipação30;false;395;"""702,50""";"""821,93""";"""1004,58""";"""1208,30""";"""1271,53""";"""1397,98""";"""1749,23""";"""1924,86""";"""2402,56""";"""4200,96"""
484;prosaude_platinum_739209796_minas_gerais_cc_la_100_a_199_qp;ProSaúde Platinum R3;QP;"""100 a 199""";BAHIA;Compulsório;Linha Básica;Sem coparticipação;false;28;"""1032,48""";"""1208,00""";"""1476,44""";"""1775,86""";"""1868,78""";"""2054,63""";"""2570,87""";"""2828,98""";"""3531,07""";"""6174,21"""
485;prosaude_diamond_104592254_paraná_sc_co_100_a_199_qc;ProSaúde Diamond R2;QC;"""100 a 199""";MINAS GERAIS;Demais empresas;Linha Selecionada;Sem coparticipação;false;335;"""274,41""";"""321,06""";"""392,41""";"""471,99""";"""496,68""";"""546,08""";"""683,28""";"""751,89""";"""938,49""";"""1640,98"""
486;prosaude_premium_682121502_são_paulo_sc_co_30_a_99_qp;ProSaúde Premium R2;QP;"""30 a 99""";PARANÁ;Compulsório;Linha Básica;Sem coparticipação;false;251;"""1120,61""";"""1311,11""";"""1602,47""";"""1927,44""";"""2028,30""";"""2230,01""";"""2790,31""";"""3070,46""";"""3832,48""";"""6701,23"""
487;prosaude_master_927948585_paraná_ccp_co_2_qc;ProSaúde Master R1;QC;"""2""";RIO DE JANEIRO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;74;"""838,64""";"""981,21""";"""1199,26""";"""1442,47""";"""1517,95""";"""1668,90""";"""2088,22""";"""2297,89""";"""2868,16""";"""5015,09"""
488;prosaude_platinum_560973013_são_paulo_sc_co_30_a_99_qp;ProSaúde Platinum R3;QP;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Master;Com coparticipação30;false;476;"""855,95""";"""1001,46""";"""1224,01""";"""1472,24""";"""1549,27""";"""1703,34""";"""2131,32""";"""2345,31""";"""2927,36""";"""5118,59"""
489;prosaude_diamond_464459769_paraná_sc_la_100_a_199_qc;ProSaúde Diamond R1;QC;"""100 a 199""";PARAÍBA;Livre Adesão;Linha Básica;Sem coparticipação;false;446;"""615,15""";"""719,73""";"""879,67""";"""1058,07""";"""1113,43""";"""1224,16""";"""1531,73""";"""1685,52""";"""2103,83""";"""3678,62"""
490;prosaude_diamond_327997962_rio_de_janeiro_ccp_co_30_a_99_qc;ProSaúde Diamond R2;QC;"""30 a 99""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação parcial;false;180;"""698,53""";"""817,27""";"""998,89""";"""1201,46""";"""1264,33""";"""1390,07""";"""1739,33""";"""1913,96""";"""2388,96""";"""4177,18"""
491;prosaude_platinum_810687850_são_paulo_sc_la_100_a_199_qc;ProSaúde Platinum R3;QC;"""100 a 199""";SÃO PAULO;Demais empresas;Linha Master;Com coparticipação parcial;false;190;"""1146,46""";"""1341,36""";"""1639,44""";"""1971,92""";"""2075,10""";"""2281,46""";"""2854,70""";"""3141,31""";"""3920,91""";"""6855,86"""
492;prosaude_master_775278568_minas_gerais_ccp_la_2_qc;ProSaúde Master R2;QC;"""2""";PERNAMBUCO;Compulsório;Linha Selecionada;Sem coparticipação;false;442;"""829,12""";"""970,07""";"""1185,64""";"""1426,09""";"""1500,71""";"""1649,95""";"""2064,51""";"""2271,79""";"""2835,59""";"""4958,14"""
493;prosaude_elite_368458031_paraná_ccp_la_100_a_199_qp;ProSaúde Elite R2;QP;"""100 a 199""";MINAS GERAIS;Livre Adesão;Linha Master;Sem coparticipação;false;129;"""582,48""";"""681,50""";"""832,94""";"""1001,86""";"""1054,28""";"""1159,13""";"""1450,37""";"""1595,98""";"""1992,07""";"""3483,21"""
494;prosaude_gold_394376710_bahia_cc_la_30_a_99_qc;ProSaúde Gold R1;QC;"""30 a 99""";PERNAMBUCO;Demais empresas;Linha Básica;Com coparticipação30;false;440;"""256,34""";"""299,92""";"""366,57""";"""440,91""";"""463,98""";"""510,12""";"""638,29""";"""702,37""";"""876,69""";"""1532,92"""
495;prosaude_platinum_659737896_pernambuco_sc_co_2_qc;ProSaúde Platinum R2;QC;"""2""";BAHIA;Livre Adesão;Linha Premium;Sem coparticipação;false;434;"""348,98""";"""408,31""";"""499,04""";"""600,24""";"""631,65""";"""694,47""";"""868,96""";"""956,20""";"""1193,51""";"""2086,89"""
496;prosaude_master_792393550_rio_de_janeiro_ccp_co_3_a_29_qc;ProSaúde Master R3;QC;"""3 a 29""";MINAS GERAIS;Compulsório;Linha Master;Com coparticipação30;false;0;"""596,18""";"""697,53""";"""852,54""";"""1025,43""";"""1079,09""";"""1186,40""";"""1484,49""";"""1633,54""";"""2038,94""";"""3565,16"""
497;prosaude_silver_610488740_paraná_ccp_la_2_qp;ProSaúde Silver R1;QP;"""2""";PARANÁ;Compulsório;Linha Básica;Sem coparticipação;false;235;"""945,60""";"""1106,35""";"""1352,20""";"""1626,43""";"""1711,53""";"""1881,74""";"""2354,53""";"""2590,93""";"""3233,94""";"""5654,67"""
498;prosaude_elite_755887108_paraná_ccp_co_2_qc;ProSaúde Elite R2;QC;"""2""";PARAÍBA;Compulsório;Linha Master;Sem coparticipação;false;174;"""903,49""";"""1057,09""";"""1291,99""";"""1554,01""";"""1635,32""";"""1797,95""";"""2249,69""";"""2475,57""";"""3089,94""";"""5402,88"""
499;prosaude_diamond_821318349_paraná_cc_la_2_qp;ProSaúde Diamond R1;QP;"""2""";SÃO PAULO;Demais empresas;Linha Básica;Com coparticipação30;false;253;"""516,11""";"""603,84""";"""738,03""";"""887,70""";"""934,15""";"""1027,05""";"""1285,10""";"""1414,13""";"""1765,08""";"""3086,31"""
500;prosaude_platinum_448893804_rio_de_janeiro_sc_co_100_a_199_qp;ProSaúde Platinum R2;QP;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Premium;Sem coparticipação;false;75;"""789,69""";"""923,94""";"""1129,26""";"""1358,27""";"""1429,34""";"""1571,48""";"""1966,33""";"""2163,75""";"""2700,74""";"""4722,35"""
501;prosaude_master_065323237_rio_de_janeiro_sc_co_3_a_29_qc;ProSaúde Master R2;QC;"""3 a 29""";PERNAMBUCO;Demais empresas;Linha Selecionada;Com coparticipação30;false;340;"""944,19""";"""1104,70""";"""1350,19""";"""1624,01""";"""1708,99""";"""1878,94""";"""2351,04""";"""2587,09""";"""3229,14""";"""5646,27"""
502;prosaude_basic_814104156_paraíba_sc_la_3_a_29_qp;ProSaúde Basic R1;QP;"""3 a 29""";PARANÁ;Compulsório;Linha Master;Com coparticipação30;false;61;"""1161,56""";"""1359,03""";"""1661,03""";"""1997,88""";"""2102,42""";"""2311,51""";"""2892,29""";"""3182,68""";"""3972,54""";"""6946,13"""
503;prosaude_master_365445925_paraíba_ccp_la_2_qc;ProSaúde Master R2;QC;"""2""";RIO DE JANEIRO;Compulsório;Linha Básica;Com coparticipação parcial;false;175;"""401,91""";"""470,24""";"""574,73""";"""691,29""";"""727,46""";"""799,81""";"""1000,76""";"""1101,24""";"""1374,54""";"""2403,43"""
504;prosaude_premium_319707113_são_paulo_ccp_la_3_a_29_qc;ProSaúde Premium R1;QC;"""3 a 29""";SÃO PAULO;Demais empresas;Linha Master;Com coparticipação parcial;false;109;"""1189,57""";"""1391,79""";"""1701,08""";"""2046,05""";"""2153,11""";"""2367,24""";"""2962,02""";"""3259,41""";"""4068,32""";"""7113,61"""
505;prosaude_master_763831708_são_paulo_ccp_la_100_a_199_qc;ProSaúde Master R2;QC;"""100 a 199""";PARANÁ;Compulsório;Linha Premium;Com coparticipação30;false;215;"""947,41""";"""1108,47""";"""1354,79""";"""1629,54""";"""1714,81""";"""1885,34""";"""2359,05""";"""2595,90""";"""3240,14""";"""5665,50"""
506;unicare_elite_587440020_rio_de_janeiro_sc_co_100_a_199_qp;UniCare Elite R3;QP;"""100 a 199""";PARANÁ;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;343;"""804,21""";"""940,92""";"""1150,02""";"""1383,24""";"""1455,62""";"""1600,37""";"""2002,48""";"""2203,53""";"""2750,39""";"""4809,17"""
507;unicare_basic_457772012_paraná_cc_la_3_a_29_qc;UniCare Basic R2;QC;"""3 a 29""";MINAS GERAIS;Compulsório;Linha Básica;Com coparticipação parcial;false;90;"""488,20""";"""571,20""";"""698,13""";"""839,71""";"""883,65""";"""971,52""";"""1215,62""";"""1337,67""";"""1669,65""";"""2919,45"""
508;unicare_elite_990881640_rio_de_janeiro_cc_co_30_a_99_qc;UniCare Elite R3;QC;"""30 a 99""";RIO DE JANEIRO;Livre Adesão;Linha Master;Sem coparticipação;false;363;"""510,73""";"""597,56""";"""730,35""";"""878,46""";"""924,42""";"""1016,36""";"""1271,72""";"""1399,41""";"""1746,70""";"""3054,18"""
509;unicare_gold_561247908_minas_gerais_ccp_la_30_a_99_qp;UniCare Gold R2;QP;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Premium;Com coparticipação parcial;false;226;"""544,49""";"""637,05""";"""778,62""";"""936,52""";"""985,53""";"""1083,53""";"""1355,78""";"""1491,90""";"""1862,15""";"""3256,05"""
510;unicare_gold_690836646_são_paulo_cc_co_3_a_29_qc;UniCare Gold R2;QC;"""3 a 29""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Com coparticipação30;false;326;"""1125,90""";"""1317,31""";"""1610,04""";"""1936,55""";"""2037,89""";"""2240,55""";"""2803,50""";"""3084,98""";"""3850,59""";"""6732,90"""
511;unicare_basic_193410730_são_paulo_sc_la_2_qp;UniCare Basic R1;QP;"""2""";BAHIA;Demais empresas;Linha Selecionada;Sem coparticipação;false;27;"""862,26""";"""1008,85""";"""1233,04""";"""1483,09""";"""1560,70""";"""1715,90""";"""2147,03""";"""2362,60""";"""2948,94""";"""5156,33"""
